"community_ID";"community_long_ID";"community_name";"electoral_district";"population";"eligible_voters_2011";"voters_2011";"turnout_2011";"green_percent_2011";"proportion_male";"proportion_female";"proportion_german";"proportion_under18";"proportion_18to64";"proportion_over65"
8416018;"08416018 Hirrlingen";"Hirrlingen";"Tuebingen";"2977";2228;1510;0,677737881508079;0,209005376344086;0,498824319785018;0,50083977158213;0,93684917702385;0,200537453812563;0,648975478669802;0,150151158884783
8416022;"08416022 Kirchentellinsfurt";"Kirchentellinsfurt";"Reutlingen";"5510";4090;3013;0,736674816625917;0,30265367819953;0,488384754990926;0,511252268602541;0,91578947368421;0,188021778584392;0,645553539019964;0,166061705989111
8416023;"08416023 Kusterdingen";"Kusterdingen";"Reutlingen";"8091";6060;4741;0,782343234323432;0,327952421410365;0,493140526510938;0,506859473489062;0,934495118032382;0,196143863552095;0,637869237424299;0,165986899023606
8416025;"08416025 Mössingen, Stadt";"Mössingen, Stadt";"Tuebingen";"19380";14236;9550;0,670834504074178;0,247988140618382;0,4828173374613;0,5171826625387;0,909029927760578;0,196130030959752;0,619298245614035;0,184571723426213
8416026;"08416026 Nehren";"Nehren";"Reutlingen";"4133";3007;2081;0,692051878949119;0,263234579893152;0,484393902734091;0,515606097265909;0,923542221146867;0,203968061940479;0,639729010404065;0,156302927655456
8416031;"08416031 Ofterdingen";"Ofterdingen";"Tuebingen";"4454";3247;2235;0,688327687095781;0,20525600362483;0,500898069151325;0,499326448136507;0,917602155365963;0,201167489896722;0,631791647956893;0,167265379434216
8416036;"08416036 Rottenburg am Neckar, Stadt";"Rottenburg am Neckar, Stadt";"Tuebingen";"40881";29712;21149;0,711799946149704;0,241714094409106;0,494043687776718;0,506005234705609;0,905579609109366;0,191849514444363;0,643183875149825;0,165015532888139
8416041;"08416041 Tübingen, Universitätsstadt";"Tübingen, Universitätsstadt";"Tuebingen";"82511";59432;45668;0,7684075918697;0,408334618859775;0,472664250827162;0,527347868769013;0,883760953085043;0,14870744506793;0,710717358897602;0,140587315630643
8416048;"08416048 Ammerbuch";"Ammerbuch";"Tuebingen";"11125";8125;6280;0,772923076923077;0,292710340398202;0,496808988764045;0,503191011235955;0,910651685393258;0,210876404494382;0,630202247191011;0,158921348314607
8416049;"08416049 Neustetten";"Neustetten";"Tuebingen";"3393";2418;1732;0,716294458229942;0,175715119673088;0,495726495726496;0,504273504273504;0,923961096374889;0,223106395520189;0,649277925139994;0,127615679339817
8416050;"08416050 Starzach";"Starzach";"Tuebingen";"4323";3229;2215;0,685970888820068;0,212873563218391;0,486930372426556;0,513069627573444;0,9588248901226;0,208188757807078;0,62618551931529;0,165625722877631
8417002;"08417002 Balingen, Stadt";"Balingen, Stadt";"Balingen";"33318";25927;16395;0,632352373973078;0,208907282722836;0,486103607659523;0,513896392340477;0,93453988834864;0,169247854012846;0,611861456269884;0,21889068971727
8417008;"08417008 Bisingen";"Bisingen";"Balingen";"9115";6904;4319;0,625579374275782;0,215177940136696;0,486341195831048;0,513658804168952;0,921228743828854;0,176631925397696;0,63861766319254;0,184750411409764
8417010;"08417010 Bitz";"Bitz";"Balingen";"3670";2919;1857;0,63617677286742;0,149671052631579;0,481471389645777;0,518528610354223;0,958310626702997;0,168392370572207;0,604632152588556;0,226975476839237
8417013;"08417013 Burladingen, Stadt";"Burladingen, Stadt";"Hechingen-Muensingen";"12307";9216;5979;0,648763020833333;0,137308347529813;0,488502478264402;0,511497521735598;0,914520191760787;0,176159908994881;0,622897537986512;0,200942553018607
8417014;"08417014 Dautmergen";"Dautmergen";"Balingen";"406";319;209;0,655172413793103;0,12807881773399;0,495073891625616;0,504926108374384;0,960591133004926;0,184729064039409;0,667487684729064;0,147783251231527
8417015;"08417015 Dormettingen";"Dormettingen";"Balingen";"1047";767;584;0,761408083441982;0,176470588235294;0,508118433619866;0,491881566380134;0,943648519579752;0,212989493791786;0,6189111747851;0,168099331423114
8417016;"08417016 Dotternhausen";"Dotternhausen";"Balingen";"1817";1388;979;0,705331412103746;0,192148760330579;0,509080902586681;0,490919097413319;0,938910291689598;0,203082003302146;0,649972482113374;0,14694551458448
8417022;"08417022 Geislingen, Stadt";"Geislingen, Stadt";"Balingen";"5968";4671;3196;0,684221794048384;0,137898089171975;0,498994638069705;0,501005361930295;0,965817694369973;0,186829758713137;0,624162198391421;0,189008042895442
8417023;"08417023 Grosselfingen";"Grosselfingen";"Balingen";"2140";1597;917;0,574201628052599;0,205586592178771;0,51214953271028;0,48785046728972;0,935046728971963;0,186915887850467;0,633177570093458;0,179906542056075
8417025;"08417025 Haigerloch, Stadt";"Haigerloch, Stadt";"Balingen";"10573";7969;5063;0,635336930606099;0,182000803535556;0,495318263501371;0,504681736498629;0,9231060247801;0,187553201551121;0,63189255651187;0,180554241937009
8417029;"08417029 Hausen am Tann";"Hausen am Tann";"Balingen";"467";363;221;0,608815426997245;0,178082191780822;0,473233404710921;0,526766595289079;0,933618843683084;0,171306209850107;0,650963597430407;0,177730192719486
8417031;"08417031 Hechingen, Stadt";"Hechingen, Stadt";"Hechingen-Muensingen";"18544";13752;8338;0,60631180919139;0,20480312080946;0,483606557377049;0,516393442622951;0,88751078515962;0,179842536669543;0,619823123382226;0,200334339948231
8417036;"08417036 Jungingen";"Jungingen";"Hechingen-Muensingen";"1412";1116;758;0,67921146953405;0,21954484605087;0,485835694050992;0,514164305949009;0,939801699716714;0,155099150141643;0,606940509915014;0,237960339943343
8417044;"08417044 Meßstetten, Stadt";"Meßstetten, Stadt";"Balingen";"10085";7994;5259;0,657868401300976;0,151497584541063;0,494397620228061;0,505602379771939;0,953098661378285;0,175409023301934;0,639762022806148;0,184828953891919
8417045;"08417045 Nusplingen";"Nusplingen";"Balingen";"1829";1453;1024;0,70474879559532;0,0753221010901883;0,495352651722253;0,504647348277747;0,965008201202843;0,182613449972663;0,61180973209404;0,205576817933297
8417047;"08417047 Obernheim";"Obernheim";"Balingen";"1450";1109;786;0,708746618575293;0,120310478654593;0,493103448275862;0,506896551724138;0,951034482758621;0,200689655172414;0,604137931034483;0,195172413793103
8417051;"08417051 Rangendingen";"Rangendingen";"Balingen";"5136";3963;2574;0,649507948523846;0,16168371361133;0,490848909657321;0,509151090342679;0,949961059190031;0,191783489096573;0,63785046728972;0,170366043613707
8417052;"08417052 Ratshausen";"Ratshausen";"Balingen";"760";605;377;0,623140495867769;0,158469945355191;0,471052631578947;0,528947368421053;0,956578947368421;0,165789473684211;0,593421052631579;0,240789473684211
8417054;"08417054 Rosenfeld, Stadt";"Rosenfeld, Stadt";"Balingen";"6394";4812;3130;0,65045719035744;0,185003274394237;0,500938379730998;0,499061620269002;0,94150766343447;0,208476696903347;0,60431654676259;0,187206756334063
8417057;"08417057 Schömberg, Stadt";"Schömberg, Stadt";"Balingen";"4633";3226;2128;0,659640421574705;0,164587332053743;0,505072307360242;0,494711849773365;0,872005180228793;0,193611051154759;0,634362184329808;0,171810921649039
8417063;"08417063 Straßberg";"Straßberg";"Balingen";"2559";2049;1428;0,69692532942899;0,128296507483963;0,501758499413834;0,497850722938648;0,951934349355217;0,166080500195389;0,621336459554514;0,212192262602579
8417071;"08417071 Weilen unter den Rinnen";"Weilen unter den Rinnen";"Balingen";"607";437;308;0,704805491990847;0,2;0,504118616144975;0,497528830313015;0,962108731466227;0,240527182866557;0,630971993410214;0,130148270181219
8417075;"08417075 Winterlingen";"Winterlingen";"Balingen";"6470";4829;3198;0,662248912818389;0,145483359746434;0,487789799072643;0,512210200927357;0,91499227202473;0,179752704791345;0,608500772797527;0,211746522411128
8417078;"08417078 Zimmern unter der Burg";"Zimmern unter der Burg";"Balingen";"475";369;236;0,639566395663957;0,155172413793103;0,534736842105263;0,465263157894737;0,970526315789474;0,231578947368421;0,587368421052632;0,181052631578947
8417079;"08417079 Albstadt, Stadt";"Albstadt, Stadt";"Balingen";"44378";32497;19543;0,601378588792812;0,142122487143525;0,487561404299428;0,512438595700572;0,877709675965568;0,15431069448826;0,606268871963586;0,239420433548154
8421000;"08421000 Ulm, Universitätsstadt";"Ulm, Universitätsstadt";"Ulm";"116761";80867;51179;0,632878677334389;0,262077008222644;0,487731348652375;0,512268651347625;0,846472709209411;0,162494326016392;0,652529526126018;0,184976147857589
8425002;"08425002 Allmendingen";"Allmendingen";"Ehingen";"4337";3279;2233;0,681000304971028;0,158133212505664;0,491584044270233;0,508415955729767;0,937514410883099;0,20013834447775;0,620244408577358;0,179617246944893
8425004;"08425004 Altheim";"Altheim";"Ehingen";"593";423;296;0,699763593380615;0,0766550522648084;0,502529510961214;0,495784148397976;0,942664418212479;0,249578414839798;0,600337268128162;0,148397976391231
8425005;"08425005 Altheim (Alb)";"Altheim (Alb)";"Ehingen";"1734";1330;881;0,662406015037594;0,183391003460208;0,509803921568627;0,490196078431373;0,967704728950404;0,20242214532872;0,614763552479815;0,182814302191465
8425008;"08425008 Amstetten";"Amstetten";"Ehingen";"3883";2747;1661;0,604659628685839;0,186967113276492;0,506567087303631;0,493432912696369;0,89569920164821;0,21375225341231;0,604172031934072;0,182075714653618
8425011;"08425011 Asselfingen";"Asselfingen";"Ehingen";"1002";767;532;0,69361147327249;0,23047619047619;0,514970059880239;0,484031936127745;0,968063872255489;0,198602794411178;0,636726546906188;0,163672654690619
8425013;"08425013 Ballendorf";"Ballendorf";"Ehingen";"656";509;377;0,740667976424361;0,184281842818428;0,480182926829268;0,521341463414634;0,977134146341463;0,195121951219512;0,580792682926829;0,225609756097561
8425014;"08425014 Beimerstetten";"Beimerstetten";"Ehingen";"2532";1881;1143;0,607655502392344;0,246891651865009;0,493285939968404;0,506714060031596;0,938388625592417;0,201026856240126;0,62519747235387;0,173775671406003
8425017;"08425017 Berghülen";"Berghülen";"Ehingen";"1921";1456;1069;0,734203296703297;0,175855513307985;0,508589276418532;0,490890161374284;0,965642894325872;0,208745445080687;0,635085892764185;0,155648099947944
8425019;"08425019 Bernstadt";"Bernstadt";"Ehingen";"2087";1624;991;0,610221674876847;0,173155737704918;0,512697652132247;0,487302347867753;0,973167225682798;0,199808337326306;0,645903210349784;0,15428845232391
8425020;"08425020 Blaubeuren, Stadt";"Blaubeuren, Stadt";"Ehingen";"11481";8359;5661;0,677234118913746;0,25452590069905;0,491769009668147;0,508405191185437;0,883024126818221;0,199459977353889;0,594024910722063;0,206689312777633
8425022;"08425022 Börslingen";"Börslingen";"Ehingen";"176";133;92;0,691729323308271;0,152173913043478;0,454545454545455;0,534090909090909;0,954545454545455;0,272727272727273;0,590909090909091;0,125
8425024;"08425024 Breitingen";"Breitingen";"Ehingen";"262";208;138;0,663461538461538;0,205882352941176;0,461832061068702;0,534351145038168;0,958015267175573;0,156488549618321;0,687022900763359;0,152671755725191
8425028;"08425028 Dietenheim, Stadt";"Dietenheim, Stadt";"Ulm";"6583";4650;2628;0,565161290322581;0,161215852250866;0,491265380525596;0,508734619474404;0,885006835789154;0,187452529241987;0,620082029469847;0,192465441288167
8425031;"08425031 Dornstadt";"Dornstadt";"Ehingen";"8414";6500;4338;0,667384615384615;0,215919701213819;0,502020442120276;0,497741858806751;0,943189921559306;0,181483242215355;0,625505110530069;0,192773948181602
8425033;"08425033 Ehingen (Donau), Stadt";"Ehingen (Donau), Stadt";"Ehingen";"24453";17268;10683;0,618658790826963;0,168479803235266;0,494949494949495;0,505091399828242;0,880791722896986;0,193718562139615;0,631742526479369;0,174579806158754
8425035;"08425035 Emeringen";"Emeringen";"Ehingen";"135";113;92;0,814159292035398;0,133333333333333;0,496296296296296;0,518518518518518;1,01481481481481;0,177777777777778;0,703703703703704;0,133333333333333
8425036;"08425036 Emerkingen";"Emerkingen";"Ehingen";"830";592;414;0,699324324324324;0,141791044776119;0,518072289156627;0,481927710843373;0,967469879518072;0,259036144578313;0,596385542168675;0,144578313253012
8425039;"08425039 Erbach, Stadt";"Erbach, Stadt";"Ulm";"13024";9827;6585;0,670092602014857;0,232845026985351;0,498003685503686;0,501996314496315;0,923986486486487;0,189419533169533;0,634136977886978;0,176443488943489
8425050;"08425050 Griesingen";"Griesingen";"Ehingen";"1026";773;493;0,63777490297542;0,183299389002037;0,498050682261209;0,501949317738791;0,961013645224172;0,221247563352826;0,653996101364522;0,124756335282651
8425052;"08425052 Grundsheim";"Grundsheim";"Ehingen";"204";149;118;0,791946308724832;0,0344827586206897;0,450980392156863;0,549019607843137;0,955882352941177;0,215686274509804;0,622549019607843;0,161764705882353
8425055;"08425055 Hausen am Bussen";"Hausen am Bussen";"Ehingen";"257";204;149;0,730392156862745;0,142857142857143;0,509727626459144;0,490272373540856;0,988326848249027;0,182879377431907;0,688715953307393;0,1284046692607
8425062;"08425062 Holzkirch";"Holzkirch";"Ehingen";"273";215;150;0,697674418604651;0,123287671232877;0,501831501831502;0,498168498168498;0,956043956043956;0,19047619047619;0,593406593406593;0,216117216117216
8425064;"08425064 Hüttisheim";"Hüttisheim";"Ulm";"1360";1044;646;0,618773946360153;0,154330708661417;0,482352941176471;0,517647058823529;0,959558823529412;0,189705882352941;0,620588235294118;0,189705882352941
8425066;"08425066 Illerrieden";"Illerrieden";"Ulm";"3318";2604;1831;0,703149001536098;0,205638474295191;0,501808318264015;0,498191681735986;0,966546112115732;0,181133212778782;0,646473779385172;0,172393007836046
8425071;"08425071 Laichingen, Stadt";"Laichingen, Stadt";"Ehingen";"10875";7805;5153;0,660217809096733;0,173296573454116;0,499218390804598;0,500873563218391;0,901425287356322;0,2;0,614712643678161;0,185379310344828
8425072;"08425072 Langenau, Stadt";"Langenau, Stadt";"Ehingen";"13990";10265;6914;0,673550901120312;0,233625730994152;0,49614010007148;0,503788420300214;0,906790564689064;0,203645461043603;0,622516082916369;0,173766976411723
8425073;"08425073 Lauterach";"Lauterach";"Ehingen";"565";425;284;0,668235294117647;0,124555160142349;0,499115044247788;0,500884955752212;0,961061946902655;0,223008849557522;0,653097345132743;0,123893805309735
8425075;"08425075 Lonsee";"Lonsee";"Ehingen";"4731";3526;2538;0,719795802609189;0,224809313528703;0,501796660325513;0,498203339674487;0,933840625660537;0,200803212851406;0,63284717818643;0,166349608962164
8425079;"08425079 Merklingen";"Merklingen";"Ehingen";"1883";1442;875;0,606796116504854;0,178114086146682;0,490706319702602;0,508762612851832;0,970791290493893;0,202867764206054;0,594795539033457;0,201805629314923
8425081;"08425081 Munderkingen, Stadt";"Munderkingen, Stadt";"Ehingen";"4998";3619;2173;0,600442111080409;0,174358974358974;0,486994797919168;0,513405362144858;0,884153661464586;0,176070428171269;0,619647859143657;0,2046818727491
8425083;"08425083 Neenstetten";"Neenstetten";"Ehingen";"808";612;414;0,676470588235294;0,224938875305623;0,487623762376238;0,513613861386139;0,982673267326733;0,231435643564356;0,597772277227723;0,172029702970297
8425084;"08425084 Nellingen";"Nellingen";"Ehingen";"1846";1372;968;0,705539358600583;0,169278996865204;0,509750812567714;0,490249187432286;0,965330444203684;0,221560130010834;0,627843986998917;0,150595882990249
8425085;"08425085 Nerenstetten";"Nerenstetten";"Ehingen";"328";263;173;0,657794676806084;0,254335260115607;0,48780487804878;0,51219512195122;1;0,176829268292683;0,673780487804878;0,149390243902439
8425088;"08425088 Oberdischingen";"Oberdischingen";"Ehingen";"2048";1541;963;0,624918883841661;0,19062832800852;0,48876953125;0,51025390625;0,9462890625;0,19873046875;0,62158203125;0,1787109375
8425090;"08425090 Obermarchtal";"Obermarchtal";"Ehingen";"1242";932;655;0,702789699570815;0,134466769706337;0,496779388083736;0,503220611916264;0,972624798711755;0,229468599033816;0,615942028985507;0,154589371980676
8425091;"08425091 Oberstadion";"Oberstadion";"Ehingen";"1555";1192;783;0,656879194630873;0,107792207792208;0,523472668810289;0,47524115755627;0,965273311897106;0,205144694533762;0,654662379421222;0,138906752411576
8425092;"08425092 Öllingen";"Öllingen";"Ehingen";"515";384;254;0,661458333333333;0,144578313253012;0,524271844660194;0,479611650485437;0,966990291262136;0,233009708737864;0,605825242718447;0,16504854368932
8425093;"08425093 Öpfingen";"Öpfingen";"Ehingen";"2260";1687;996;0,590397154712507;0,210953346855984;0,500442477876106;0,499557522123894;0,945575221238938;0,20353982300885;0,616371681415929;0,180088495575221
8425097;"08425097 Rammingen";"Rammingen";"Ehingen";"1262";954;585;0,613207547169811;0,164359861591695;0,525356576862124;0,474643423137876;0,964342313787639;0,187797147385103;0,644215530903328;0,167987321711569
8425098;"08425098 Rechtenstein";"Rechtenstein";"Ehingen";"273";235;167;0,71063829787234;0,163636363636364;0,556776556776557;0,446886446886447;0,981684981684982;0,10989010989011;0,717948717948718;0,175824175824176
8425104;"08425104 Rottenacker";"Rottenacker";"Ehingen";"2060";1580;947;0,599367088607595;0,178609625668449;0,516990291262136;0,48252427184466;0,933495145631068;0,194174757281553;0,620873786407767;0,184466019417476
8425108;"08425108 Schelklingen, Stadt";"Schelklingen, Stadt";"Ehingen";"6871";4989;3297;0,660853878532772;0,169747381392483;0,497889681269102;0,502401397176539;0,916169407655363;0,200553049046718;0,617522922427594;0,182215106971329
8425110;"08425110 Schnürpflingen";"Schnürpflingen";"Ulm";"1338";1009;639;0,633300297324083;0,175523349436393;0,497757847533632;0,502242152466368;0,952914798206278;0,196562032884903;0,659192825112108;0,14424514200299
8425112;"08425112 Setzingen";"Setzingen";"Ehingen";"637";507;317;0,625246548323471;0,174603174603175;0,521193092621664;0,480376766091052;0,987441130298273;0,199372056514914;0,621664050235479;0,180533751962323
8425123;"08425123 Untermarchtal";"Untermarchtal";"Ehingen";"900";742;460;0,619946091644205;0,093681917211329;0,364444444444444;0,635555555555556;0,966666666666667;0,163333333333333;0,465555555555556;0,371111111111111
8425124;"08425124 Unterstadion";"Unterstadion";"Ehingen";"749";580;418;0,720689655172414;0,0855745721271394;0,493991989319092;0,506008010680908;0,983978638184246;0,216288384512684;0,672897196261682;0,110814419225634
8425125;"08425125 Unterwachingen";"Unterwachingen";"Ehingen";"197";142;114;0,802816901408451;0,0900900900900901;0,563451776649746;0,426395939086294;0,959390862944162;0,223350253807107;0,624365482233503;0,142131979695431
8425130;"08425130 Weidenstetten";"Weidenstetten";"Ehingen";"1286";947;656;0,692713833157339;0,192660550458716;0,495334370139969;0,504665629860031;0,936236391912908;0,206842923794712;0,594090202177294;0,199066874027994
8425134;"08425134 Westerheim";"Westerheim";"Ehingen";"2886";2254;1440;0,638864241348713;0,189303307529909;0,497920997920998;0,502425502425502;0,976784476784477;0,202356202356202;0,612959112959113;0,185031185031185
8425135;"08425135 Westerstetten";"Westerstetten";"Ehingen";"2191";1681;1114;0,662700773349197;0,249320036264733;0,495664080328617;0,504792332268371;0,948425376540392;0,196713829301689;0,651300775901415;0,152441807393884
8425137;"08425137 Illerkirchberg";"Illerkirchberg";"Ulm";"4682";3532;2415;0,683748584371461;0,232187761944677;0,499359248184537;0,500640751815464;0,94105083297736;0,197778727039727;0,621315677061085;0,180905595899188
8425138;"08425138 Staig";"Staig";"Ulm";"3097";2449;1723;0,70355247039608;0,209535020600353;0,51017113335486;0,48982886664514;0,958023894091056;0,178882789796577;0,618017436228608;0,203099773974814
8425139;"08425139 Heroldstatt";"Heroldstatt";"Ehingen";"2716";2030;1422;0,700492610837438;0,157407407407407;0,498527245949926;0,501104565537555;0,963549337260677;0,204712812960236;0,614138438880707;0,180780559646539
8425140;"08425140 Balzheim";"Balzheim";"Ulm";"1983";1407;788;0,560056858564321;0,188703465982028;0,509833585476551;0,490166414523449;0,9208270297529;0,211800302571861;0,645486636409481;0,142713061018659
8425141;"08425141 Blaustein";"Blaustein";"Ulm";"14879";11253;7949;0,706389407269173;0,235309081658611;0,494522481349553;0,505477518650447;0,914779219033537;0,180993346327038;0,624638752604342;0,19436790106862
8426001;"08426001 Achstetten";"Achstetten";"Biberach";"4176";3053;2109;0,690795938421225;0,191325301204819;0,502155172413793;0,497844827586207;0,941331417624521;0,217911877394636;0,646072796934866;0,136015325670498
8426005;"08426005 Alleshausen";"Alleshausen";"Biberach";"489";385;309;0,802597402597403;0,0924092409240924;0,519427402862986;0,480572597137014;0,969325153374233;0,208588957055215;0,615541922290389;0,175869120654397
8426006;"08426006 Allmannsweiler";"Allmannsweiler";"Biberach";"307";236;163;0,690677966101695;0,127388535031847;0,517915309446254;0,485342019543974;0,973941368078176;0,221498371335505;0,635179153094462;0,146579804560261
8426008;"08426008 Altheim";"Altheim";"Biberach";"2167";1670;1214;0,726946107784431;0,167371090448014;0,494231656668205;0,504845408398708;0,97692662667282;0,202584217812644;0,632210429164744;0,164282418089525
8426011;"08426011 Attenweiler";"Attenweiler";"Biberach";"1772";1382;899;0,650506512301013;0,142372881355932;0,52765237020316;0,472911963882619;0,983634311512415;0,217268623024831;0,622460496613995;0,160835214446953
8426013;"08426013 Bad Buchau, Stadt";"Bad Buchau, Stadt";"Biberach";"4036";3173;1792;0,564765206429247;0,154721274175199;0,486620416253717;0,513627353815659;0,943260654112983;0,162537165510406;0,610505450941526;0,227205153617443
8426014;"08426014 Bad Schussenried, Stadt";"Bad Schussenried, Stadt";"Biberach";"8318";6208;3809;0,613563144329897;0,207682119205298;0,497114691031498;0,502885308968502;0,932676124068286;0,185982207261361;0,609281077182015;0,204736715556624
8426019;"08426019 Berkheim";"Berkheim";"Wangen";"2643";1981;1469;0,741544674406865;0,181437543614794;0,511161558834658;0,489216799091941;0,963299281119939;0,213393870601589;0,633371169125993;0,153613318199016
8426020;"08426020 Betzenweiler";"Betzenweiler";"Biberach";"722";556;380;0,683453237410072;0,109333333333333;0,506925207756233;0,491689750692521;0,994459833795014;0,228531855955679;0,642659279778393;0,127423822714681
8426021;"08426021 Biberach an der Riß, Stadt";"Biberach an der Riß, Stadt";"Biberach";"30906";23628;14858;0,6288302014559;0,232073544433095;0,481039280398628;0,51902543195496;0,914191419141914;0,168575681097522;0,618520675596971;0,212968355659095
8426028;"08426028 Burgrieden";"Burgrieden";"Biberach";"3623";2709;1693;0,624953857511997;0,187537447573397;0,502346121998344;0,497653878001656;0,962738062379244;0,218327353022357;0,639801269666023;0,14187137731162
8426031;"08426031 Dettingen an der Iller";"Dettingen an der Iller";"Wangen";"2292";1721;1023;0,594421847762929;0,180651530108588;0,49869109947644;0,50087260034904;0,956369982547993;0,214223385689354;0,638743455497382;0,146596858638743
8426035;"08426035 Dürmentingen";"Dürmentingen";"Biberach";"2586";1988;1345;0,676559356136821;0,116843702579666;0,499613302397525;0,500386697602475;0,969837587006961;0,217324052590874;0,614849187935035;0,167826759474091
8426036;"08426036 Dürnau";"Dürnau";"Biberach";"430";354;218;0,615819209039548;0,227906976744186;0,511627906976744;0,490697674418605;0,986046511627907;0,17906976744186;0,63953488372093;0,183720930232558
8426038;"08426038 Eberhardzell";"Eberhardzell";"Biberach";"4218";3210;2148;0,669158878504673;0,166116092496461;0,51588430535799;0,48411569464201;0,973210052157421;0,215979137031769;0,636557610241821;0,147463252726411
8426043;"08426043 Erlenmoos";"Erlenmoos";"Biberach";"1683";1233;805;0,652879156528792;0,134422110552764;0,512774806892454;0,488413547237077;0,956030897207368;0,229352346999406;0,620915032679739;0,150920974450386
8426044;"08426044 Erolzheim";"Erolzheim";"Wangen";"3163";2375;1469;0,618526315789474;0,181129476584022;0,48846032247866;0,511539677521341;0,938981979133734;0,194119506797344;0,64053114132153;0,165349351881126
8426045;"08426045 Ertingen";"Ertingen";"Biberach";"5415";4131;2464;0,596465746792544;0,130971993410214;0,499907663896584;0,500277008310249;0,967128347183749;0,209418282548476;0,61477377654663;0,175992613111727
8426058;"08426058 Hochdorf";"Hochdorf";"Biberach";"2109";1644;1227;0,746350364963504;0,201812191103789;0,48221906116643;0,51778093883357;0,980085348506401;0,207681365576102;0,62968231389284;0,162636320531057
8426062;"08426062 Ingoldingen";"Ingoldingen";"Biberach";"2700";2112;1474;0,697916666666667;0,152997932460372;0,508148148148148;0,491851851851852;0,982962962962963;0,196296296296296;0,644444444444444;0,159259259259259
8426064;"08426064 Kanzach";"Kanzach";"Biberach";"490";398;275;0,690954773869347;0,159851301115242;0,506122448979592;0,493877551020408;0,969387755102041;0,169387755102041;0,651020408163265;0,179591836734694
8426065;"08426065 Kirchberg an der Iller";"Kirchberg an der Iller";"Wangen";"1927";1452;952;0,65564738292011;0,152452025586354;0,503892060197198;0,496107939802802;0,956927867151012;0,198754540736897;0,628437986507525;0,172807472755579
8426066;"08426066 Kirchdorf an der Iller";"Kirchdorf an der Iller";"Wangen";"3440";2520;1449;0,575;0,135343618513324;0,505523255813954;0,494476744186047;0,924709302325581;0,208139534883721;0,639825581395349;0,15203488372093
8426067;"08426067 Langenenslingen";"Langenenslingen";"Biberach";"3468";2651;1907;0,719351188230856;0,127204703367183;0,499711649365629;0,500288350634371;0,97520184544406;0,223760092272203;0,595444059976932;0,180795847750865
8426070;"08426070 Laupheim, Stadt";"Laupheim, Stadt";"Biberach";"19638";14459;9055;0,626253544505152;0,193288590604027;0,493431102963642;0,50661981871881;0,916743049190345;0,186322436093289;0,64242794581933;0,171300539769834
8426071;"08426071 Maselheim";"Maselheim";"Biberach";"4408";3340;2211;0,661976047904192;0,205774518790101;0,504083484573503;0,495689655172414;0,96551724137931;0,193738656987296;0,638157894736842;0,167876588021779
8426073;"08426073 Mietingen";"Mietingen";"Biberach";"4089";3129;2163;0,691275167785235;0,169237961664329;0,512594766446564;0,487405233553436;0,979701638542431;0,217168011738811;0,666177549523111;0,116654438738078
8426074;"08426074 Mittelbiberach";"Mittelbiberach";"Biberach";"4099";3039;2169;0,713721618953603;0,24059451927543;0,491827274945109;0,507928763112954;0,962917784825567;0,22224932910466;0,641619907294462;0,135886801658941
8426078;"08426078 Moosburg";"Moosburg";"Biberach";"228";185;136;0,735135135135135;0,18796992481203;0,504385964912281;0,495614035087719;1;0,157894736842105;0,618421052631579;0,223684210526316
8426087;"08426087 Ochsenhausen, Stadt";"Ochsenhausen, Stadt";"Biberach";"8715";6322;4042;0,639354634609301;0,202151613710283;0,500516351118761;0,499368904188181;0,921170395869191;0,203442340791738;0,635341365461847;0,161101549053356
8426090;"08426090 Oggelshausen";"Oggelshausen";"Biberach";"908";720;462;0,641666666666667;0,0942982456140351;0,492290748898678;0,506607929515419;0,981277533039648;0,188325991189427;0,621145374449339;0,18942731277533
8426097;"08426097 Riedlingen, Stadt";"Riedlingen, Stadt";"Biberach";"10127";7691;4559;0,592770771031075;0,183429330970315;0,489977288436852;0,510022711563148;0,94134491952207;0,188110990421645;0,612915967216352;0,198973042362003
8426100;"08426100 Rot an der Rot";"Rot an der Rot";"Wangen";"4411";3342;2125;0,635846798324357;0,169128156264888;0,508954885513489;0,491045114486511;0,967127635456812;0,209703015189299;0,611879392428021;0,17841759238268
8426108;"08426108 Schwendi";"Schwendi";"Biberach";"6227";4762;3127;0,656656866862663;0,18921568627451;0,50088325036133;0,49911674963867;0,956640436807451;0,192387987795086;0,62839248434238;0,179219527862534
8426109;"08426109 Seekirch";"Seekirch";"Biberach";"289";206;148;0,718446601941748;0,117241379310345;0,498269896193772;0,501730103806228;0,98961937716263;0,245674740484429;0,608996539792388;0,145328719723183
8426113;"08426113 Steinhausen an der Rottum";"Steinhausen an der Rottum";"Biberach";"1955";1506;1008;0,669322709163347;0,164493480441324;0,49923273657289;0,500255754475703;0,984143222506394;0,212787723785166;0,639386189258312;0,147314578005115
8426117;"08426117 Tannheim";"Tannheim";"Wangen";"2336";1788;958;0,53579418344519;0,229872881355932;0,498287671232877;0,501712328767123;0,967037671232877;0,211044520547945;0,610017123287671;0,178938356164384
8426118;"08426118 Tiefenbach";"Tiefenbach";"Biberach";"511";394;267;0,677664974619289;0,150579150579151;0,493150684931507;0,504892367906067;0,974559686888454;0,23679060665362;0,592954990215264;0,168297455968689
